Datetime,PPO,DQN,EW,BH
2025-11-04 18:30:00,-0.0029830467437786203,-0.0029830467437786203,1.8744879711983813e-05,1.8744879711983813e-05
2025-11-04 19:00:00,-0.0036503907305341587,-0.0036503907305341587,3.3841557673591805e-05,3.3042761856814126e-05
2025-11-04 19:30:00,-0.0032609960567606725,-0.0032609960567606725,-0.0010964147277821633,-0.001097777222608801
2025-11-04 20:00:00,-0.002871837761441778,-0.002871837761441778,-0.0005738340409222752,-0.0005745759564037196
2025-11-04 20:30:00,-0.0029273983002960423,-0.0029273983002960423,-0.0011760274744129144,-0.001178037074732941
2025-11-05 14:30:00,-0.008836523716724415,-0.008836523716724415,0.0014276123361109446,0.001421160667914524
2025-11-05 15:00:00,-0.01006868464958385,-0.01006868464958385,0.0015772329155837204,0.0015696921430918792
2025-11-05 15:30:00,-0.011693792399016063,-0.011693792399016063,0.0015499958847110804,0.001543428058084429
2025-11-05 16:00:00,-0.01247924682477183,-0.01247924682477183,0.0019098730929854523,0.0019032585801321553
2025-11-05 16:30:00,-0.01337537519605068,-0.01337537519605068,0.002742750826776755,0.0027360424014486956
2025-11-05 17:00:00,-0.013882271548336086,-0.013882271548336086,0.002711734595734495,0.002706478063855347
2025-11-05 17:30:00,-0.01365854355985328,-0.01365854355985328,0.003055737015207797,0.003050968531817532
2025-11-05 18:00:00,-0.0130406146812338,-0.0130406146812338,0.00354567017723192,0.0035409697470364975
2025-11-05 18:30:00,-0.01318218430084043,-0.01318218430084043,0.0038703029044701806,0.0038665621914029447
2025-11-05 19:00:00,-0.014026184317138823,-0.014026184317138823,0.003503382762585272,0.003498831793360373
2025-11-05 19:30:00,-0.013663403138922281,-0.013663403138922281,0.00393761080111767,0.003932514971968434
2025-11-05 20:00:00,-0.013924562502858699,-0.013924562502858699,0.003263393746731749,0.0032580925230178133
2025-11-05 20:30:00,-0.014230283326702248,-0.014230283326702248,0.0014110624500446938,0.001403469551316609
2025-11-06 14:30:00,-0.006165302822086913,-0.006165302822086913,0.0004874250272318998,0.00047320440118316196
2025-11-06 15:00:00,-0.006609282872582896,-0.006609282872582896,4.1179416350393906e-05,2.8338924119524324e-05
2025-11-06 15:30:00,-0.0060956770330087015,-0.0060956770330087015,-0.003520513396025152,-0.003537168412309297
2025-11-06 16:00:00,-0.005526048899758617,-0.005526048899758617,-0.002668533158943818,-0.002685146942069068
2025-11-06 16:30:00,-0.004677178121502799,-0.004677178121502799,-0.00451640078793876,-0.004535400607871597
2025-11-06 17:00:00,-0.004941835026902924,-0.004941835026902924,-0.004932485963293382,-0.0049486224876718905
2025-11-06 17:30:00,-0.005986584337694414,-0.005986584337694414,-0.002649442218793772,-0.0026666179282186903
2025-11-06 18:00:00,-0.005916888151908191,-0.005916888151908191,-0.0030417715504939997,-0.0030585832099337975
2025-11-06 18:30:00,-0.005902860959093373,-0.005902860959093373,-0.002449693695825206,-0.0024670928996298686
2025-11-06 19:00:00,-0.0065024581668027895,-0.0065024581668027895,-0.0006048544347633353,-0.0006206082495463286
2025-11-06 19:30:00,-0.0063772252141135796,-0.0063772252141135796,-0.0014425992920934932,-0.0014575194401433393
2025-11-06 20:00:00,-0.006307214938773924,-0.006307214938773924,-0.002308389364531523,-0.0023240424206584453
2025-11-06 20:30:00,-0.005568613303997304,-0.005568613303997304,-0.0039927235682218,-0.004010492692995863
2025-11-07 14:30:00,-0.009690566109950532,-0.009690566109950532,-0.007909794281997036,-0.007936239377644833
2025-11-07 15:00:00,-0.007615806756316493,-0.007615806756316493,-0.008004521984646776,-0.008031658716390052
2025-11-07 15:30:00,-0.006805021550014454,-0.006805021550014454,-0.010326175099434643,-0.01035661190273347
2025-11-07 16:00:00,-0.005160751060360813,-0.005160751060360813,-0.009291015793937471,-0.00932542208664901
2025-11-07 16:30:00,-0.005020912992024013,-0.005020912992024013,-0.010019926853253385,-0.010055630112958248
2025-11-07 17:00:00,-0.005716394241931034,-0.005716394241931034,-0.009385994278591792,-0.009417504118280122
2025-11-07 17:30:00,-0.0053535050100661005,-0.0053535050100661005,-0.008555910038243231,-0.00858857678052224
2025-11-07 18:00:00,-0.00570906895500927,-0.00570906895500927,-0.0075295883699970124,-0.0075597977810558485
2025-11-07 18:30:00,-0.006633017524921673,-0.006633017524921673,-0.0074311598871173975,-0.007461732407007951
2025-11-07 19:00:00,-0.0066041904018030164,-0.0066041904018030164,-0.006764753495327151,-0.006794525305278535
2025-11-07 19:30:00,-0.00852631920341963,-0.00852631920341963,-0.004357738559869571,-0.004383256904270025
2025-11-07 20:00:00,-0.007999867587737321,-0.007999867587737321,-0.005783365613485891,-0.005808821539329544
2025-11-07 20:30:00,-0.008084287723286142,-0.008084287723286142,-0.003523100597176347,-0.003546700417755973
2025-11-10 14:30:00,-0.008215456032932162,-0.008215456032932162,0.00897077978310385,0.008943033329295903
2025-11-10 15:00:00,-0.00869929444849582,-0.00869929444849582,0.009408791778595264,0.00938014798253849
2025-11-10 15:30:00,-0.00910950853027012,-0.00910950853027012,0.006868635365015584,0.00683773631424006
2025-11-10 16:00:00,-0.009125189935008432,-0.009125189935008432,0.006801602429990709,0.006767953861867118
2025-11-10 16:30:00,-0.009978897649968803,-0.009978897649968803,0.00749201255294064,0.007459123252098916
2025-11-10 17:00:00,-0.009711351597443688,-0.009711351597443688,0.008255282472478268,0.00822291986436829
2025-11-10 17:30:00,-0.009611587945685679,-0.009611587945685679,0.010170377231943408,0.010139221204493544
2025-11-10 18:00:00,-0.008897934263611193,-0.008897934263611193,0.011042487614900679,0.011009172583319031
2025-11-10 18:30:00,-0.009077906595341979,-0.009077906595341979,0.011063492806732413,0.011031310758103392
2025-11-10 19:00:00,-0.0085836476785653,-0.0085836476785653,0.012178044678220912,0.012146142157345587
2025-11-10 19:30:00,-0.008879741904527902,-0.008879741904527902,0.012375874631834701,0.012344690946337862
2025-11-10 20:00:00,-0.00961867475425872,-0.00961867475425872,0.01216324277329755,0.012132508212854802
2025-11-10 20:30:00,-0.008567592279778503,-0.008567592279778503,0.01251041300639037,0.012479673172704929
2025-11-11 14:30:00,-0.004578000385353604,-0.004578000385353604,0.013210771493688793,0.013176072379073327
2025-11-11 15:00:00,-0.003933403561846062,-0.003933403561846062,0.010662052329267042,0.010630022077954528
2025-11-11 15:30:00,-0.0035690986050199453,-0.0035690986050199453,0.010625108129930875,0.010591485333500456
2025-11-11 16:00:00,-0.004335394596162917,-0.004335394596162917,0.01069355761888141,0.010659375125633364
2025-11-11 16:30:00,-0.004501298719848578,-0.004501298719848578,0.01104488014384796,0.01101011426216458
2025-11-11 17:00:00,-0.004050213828307463,-0.004050213828307463,0.012194719051803582,0.012161306646483423
2025-11-11 17:30:00,-0.004378858318251827,-0.004378858318251827,0.013019387772691585,0.012987357360818406
2025-11-11 18:00:00,-0.004289649319360144,-0.004289649319360144,0.013333961172119095,0.013303526000576677
2025-11-11 18:30:00,-0.004700998334610968,-0.004700998334610968,0.014022595517528798,0.013992361294320708
2025-11-11 19:00:00,-0.004583055651907407,-0.004583055651907407,0.014012940488553553,0.013981471800599771
2025-11-11 19:30:00,-0.004633969713971103,-0.004633969713971103,0.014367202091883882,0.014334648607187748
2025-11-11 20:00:00,-0.004489239663839445,-0.004489239663839445,0.014444427807104632,0.01441119111407383
2025-11-11 20:30:00,-0.004399988340890368,-0.004399988340890368,0.014576062036756657,0.014541837094845252
2025-11-12 14:30:00,-0.003809888833777232,-0.003809888833777232,0.014995672585622524,0.01495983167996084
2025-11-12 15:00:00,-0.003441935135700592,-0.003441935135700592,0.016995410218702277,0.016953705586498224
2025-11-12 15:30:00,-0.0029267602500976254,-0.0029267602500976254,0.017151976277742422,0.017106189713785313
2025-11-12 16:00:00,-0.0021812282502763386,-0.0021812282502763386,0.017926899783821174,0.01788060685789407
2025-11-12 16:30:00,-0.0010254967458542118,-0.0010254967458542118,0.018114272679334832,0.018065054367500052
2025-11-12 17:00:00,-0.0007575954865867978,-0.0007575954865867978,0.01869610893839436,0.01864756513626257
2025-11-12 17:30:00,-0.0005991616798243393,-0.0005991616798243393,0.01986921807329923,0.019821486851402573
2025-11-12 18:00:00,-0.0022183023138740298,-0.0022183023138740298,0.01986846855146907,0.01981929516922151
2025-11-12 18:30:00,-0.0023411418390606193,-0.0023411418390606193,0.019922598773093294,0.01987351010197414
2025-11-12 19:00:00,-0.0014122888976449968,-0.0014122888976449968,0.01873759271565284,0.0186899656707185
2025-11-12 19:30:00,-0.002367146500636754,-0.002367146500636754,0.018735932371987146,0.018687703113294013
2025-11-12 20:00:00,-0.003416262029839706,-0.003416262029839706,0.018737628514785536,0.018690379321716525
2025-11-12 20:30:00,-0.0027298087221145377,-0.0027298087221145377,0.019145495656311545,0.01909848779025468
2025-11-13 14:30:00,-0.005528835244365126,-0.005528835244365126,0.014437863064741145,0.014384802390036384
2025-11-13 15:00:00,-0.0066080438669820375,-0.0066080438669820375,0.014217647476140594,0.014164752817759996
2025-11-13 15:30:00,-0.006128223540469816,-0.006128223540469816,0.012716042547919661,0.012658467959777788
2025-11-13 16:00:00,-0.006372188548856846,-0.006372188548856846,0.012299567820257647,0.01224027454046487
2025-11-13 16:30:00,-0.006672638143720576,-0.006672638143720576,0.011763028116899962,0.011702772999275874
2025-11-13 17:00:00,-0.005802908191791603,-0.005802908191791603,0.012359931553334692,0.012301635835056344
2025-11-13 17:30:00,-0.006656710730310418,-0.006656710730310418,0.010524866889260399,0.010464171392895167
2025-11-13 18:00:00,-0.00801443132326958,-0.00801443132326958,0.008384723219758763,0.008324477234828114
2025-11-13 18:30:00,-0.008592064845823867,-0.008592064845823867,0.006112232777446141,0.006058151261643552
2025-11-13 19:00:00,-0.009392608179490806,-0.009392608179490806,0.006843262791873302,0.006790065554676767
2025-11-13 19:30:00,-0.009244317841439321,-0.009244317841439321,0.0057933607835357155,0.00573734271175684
2025-11-13 20:00:00,-0.009821706515658344,-0.009821706515658344,0.00617241719544645,0.006115566024425559
2025-11-13 20:30:00,-0.011180402294654031,-0.011180402294654031,0.005880288044760916,0.00582489668541806
2025-11-14 14:30:00,-0.011919121082215017,-0.011919121082215017,-0.001884016901843021,-0.0019275893375128375
2025-11-14 15:00:00,-0.013566883928540427,-0.013566883928540427,-0.001481515883916709,-0.0015233334012173683
2025-11-14 15:30:00,-0.01324572389370899,-0.01324572389370899,0.0016012263296444795,0.0015604600091975685
2025-11-14 16:00:00,-0.01449398248091938,-0.01449398248091938,0.003611913623038042,0.0035719941031447924
2025-11-14 16:30:00,-0.014900161973334256,-0.014900161973334256,0.003920532504669434,0.0038802917871214454
2025-11-14 17:00:00,-0.015980872377274094,-0.015980872377274094,0.003514114018999793,0.0034754475658691753
2025-11-14 17:30:00,-0.015955188601925328,-0.015955188601925328,0.0026167193075223695,0.0025764115516250696
2025-11-14 18:00:00,-0.01606225475329588,-0.01606225475329588,0.0014460225593508947,0.001406010084555857
2025-11-14 18:30:00,-0.015904743434615516,-0.015904743434615516,0.0019190612886727106,0.001878191766785171
2025-11-14 19:00:00,-0.015973923069232225,-0.015973923069232225,0.002213736130955191,0.002174645377504898
2025-11-14 19:30:00,-0.016323017094020047,-0.016323017094020047,0.0023785893405838926,0.002340918141076929
2025-11-14 20:00:00,-0.016559700763494264,-0.016559700763494264,0.00035125593051705574,0.0003123509222621051
2025-11-14 20:30:00,-0.017021005269978275,-0.017021005269978275,-0.00017153969980609758,-0.0002120372730371067
2025-11-17 14:30:00,-0.014735028262877623,-0.014735028262877623,0.0009187249543257974,0.0008826051774309282
2025-11-17 15:00:00,-0.014660182437676743,-0.014660182437676743,-0.00013752455846470903,-0.00017432760613498037
2025-11-17 15:30:00,-0.014087403625887781,-0.014087403625887781,-0.001581787728203337,-0.0016185012426627766
2025-11-17 16:00:00,-0.013439408903979998,-0.013439408903979998,-0.0012843026859361772,-0.0013223041337876301
2025-11-17 16:30:00,-0.012615226250357044,-0.012615226250357044,0.0011351322484279968,0.0011002537485473012
2025-11-17 17:00:00,-0.013920627597555392,-0.013920627597555392,0.0005981324536168628,0.0005606402915422937
2025-11-17 17:30:00,-0.014049112442544465,-0.014049112442544465,-0.0022907254089768203,-0.002331378872760804
2025-11-17 18:00:00,-0.013895995856788145,-0.013895995856788145,-0.0026389856845554977,-0.002680098650441476
2025-11-17 18:30:00,-0.014079425835071668,-0.014079425835071668,-0.005015724372428016,-0.005057299210685116
2025-11-17 19:00:00,-0.01476843232539966,-0.01476843232539966,-0.006103123798938271,-0.0061444104301944975
2025-11-17 19:30:00,-0.014688646143053659,-0.014688646143053659,-0.011213184978626573,-0.011248856825888144
2025-11-17 20:00:00,-0.01407065783003133,-0.01407065783003133,-0.009333054601259867,-0.009370920232951338
2025-11-17 20:30:00,-0.014647694186269839,-0.014647694186269839,-0.00691734210474474,-0.006955233236260303
2025-11-18 14:30:00,-0.012704066772107557,-0.012704066772107557,-0.010973279359419389,-0.011025821772474735
2025-11-18 15:00:00,-0.012720987287792302,-0.012720987287792302,-0.010694186738436346,-0.010745889210415749
2025-11-18 15:30:00,-0.01312893337437118,-0.01312893337437118,-0.013123085951838327,-0.013174801126675746
2025-11-18 16:00:00,-0.015504045878806359,-0.015504045878806359,-0.009477924876217497,-0.009526599421957525
2025-11-18 16:30:00,-0.015466914266604775,-0.015466914266604775,-0.00938292751166391,-0.009432208492691396
2025-11-18 17:00:00,-0.01632855563257186,-0.01632855563257186,-0.012083223765977532,-0.012134775459852929
2025-11-18 17:30:00,-0.017414348369706376,-0.017414348369706376,-0.007673201943057882,-0.007720553504056652
2025-11-18 18:00:00,-0.017546955970461204,-0.017546955970461204,-0.008454425096104147,-0.00850119354240534
2025-11-18 18:30:00,-0.016699480910639775,-0.016699480910639775,-0.008095081268241123,-0.008143655519849866
2025-11-18 19:00:00,-0.016065376762855604,-0.016065376762855604,-0.007730618892052276,-0.007779817922353638
2025-11-18 19:30:00,-0.015747503381888538,-0.015747503381888538,-0.006080497161289067,-0.006129007055236705
2025-11-18 20:00:00,-0.016103485153506677,-0.016103485153506677,-0.008291261984801637,-0.008340376871764112
2025-11-18 20:30:00,-0.01539279533491555,-0.01539279533491555,-0.010249788279066856,-0.010301277839348269
2025-11-19 14:30:00,-0.015748770894500313,-0.015748770894500313,-0.0014516833064076012,-0.0015066511428933164
2025-11-19 15:00:00,-0.016667143105026833,-0.016667143105026833,-0.0016034731831598632,-0.0016549083541985954
2025-11-19 15:30:00,-0.015504795649134184,-0.015504795649134184,-0.00563100738477551,-0.005683109220465976
2025-11-19 16:00:00,-0.014847008219251681,-0.014847008219251681,-0.007840126861261176,-0.00788940959772164
2025-11-19 16:30:00,-0.013802541991550552,-0.013802541991550552,-0.007293329650630977,-0.007342210570652144
2025-11-19 17:00:00,-0.013984849466223106,-0.013984849466223106,-0.008800603438769903,-0.00885114967165981
2025-11-19 17:30:00,-0.014560170629020827,-0.014560170629020827,-0.00838915476751774,-0.008440974775735225
2025-11-19 18:00:00,-0.014293469809938068,-0.014293469809938068,-0.008646804521596357,-0.008699897877784763
2025-11-19 18:30:00,-0.014193391851861501,-0.014193391851861501,-0.006853904404722647,-0.006905624658222555
2025-11-19 19:00:00,-0.015104135166282931,-0.015104135166282931,-0.009966553449584702,-0.010018467608139896
2025-11-19 19:30:00,-0.017312301292195933,-0.017312301292195933,-0.009206052504536962,-0.009256634369703533
2025-11-19 20:00:00,-0.017329139523609087,-0.017329139523609087,-0.006931705688593016,-0.006980311305288266
2025-11-19 20:30:00,-0.01734584531577806,-0.01734584531577806,-0.00786436516960059,-0.007913643805020581
2025-11-20 14:30:00,-0.014835963148295255,-0.014835963148295255,0.0037204347903726943,0.0036834643100149226
2025-11-20 15:00:00,-0.014522568308862635,-0.014522568308862635,0.003717486878254607,0.0036799343494768734
2025-11-20 15:30:00,-0.014208088852842,-0.014208088852842,0.000534462838941182,0.0004991902516086259
2025-11-20 16:00:00,-0.012996265886998933,-0.012996265886998933,-0.0037895388443116343,-0.0038303967519160488
2025-11-20 16:30:00,-0.013493887308337896,-0.013493887308337896,-0.011240410246062725,-0.011287998260771405
2025-11-20 17:00:00,-0.012364843733410983,-0.012364843733410983,-0.012174152637587277,-0.012225578887929201
2025-11-20 17:30:00,-0.013843594247040403,-0.013843594247040403,-0.012873800113927202,-0.012928983946616918
2025-11-20 18:00:00,-0.014875183365103267,-0.014875183365103267,-0.011644138107601863,-0.0116950822032346
2025-11-20 18:30:00,-0.013329437396321479,-0.013329437396321479,-0.015116325255526315,-0.01517325236265952
2025-11-20 19:00:00,-0.01408168471117551,-0.01408168471117551,-0.012410721569851998,-0.012470137370773276
2025-11-20 19:30:00,-0.014329787374363044,-0.014329787374363044,-0.011511015388778297,-0.011569204918403037
2025-11-20 20:00:00,-0.014016991459088992,-0.014016991459088992,-0.013655571398660919,-0.013715062216625015
2025-11-20 20:30:00,-0.013868952961723793,-0.013868952961723793,-0.016553710515914484,-0.016617877571901862
2025-11-21 14:30:00,-0.011429517893456732,-0.011429517893456732,-0.014910572594098536,-0.014971811684579494
2025-11-21 15:00:00,-0.010573015478612738,-0.010573015478612738,-0.016757416453187242,-0.016821123383380206
2025-11-21 15:30:00,-0.012369552168557101,-0.012369552168557101,-0.0175080857614743,-0.017572539351253594
2025-11-21 16:00:00,-0.012725706139981847,-0.012725706139981847,-0.014834999476987342,-0.014895353046496508
2025-11-21 16:30:00,-0.012806538047836357,-0.012806538047836357,-0.00924406258224079,-0.009304391421919807
2025-11-21 17:00:00,-0.014173518973241317,-0.014173518973241317,-0.010980564350758167,-0.01103777993234279
2025-11-21 17:30:00,-0.013524322285791304,-0.013524322285791304,-0.010742479584176212,-0.010800668754938089
2025-11-21 18:00:00,-0.012281665254979278,-0.012281665254979278,-0.012320992613963584,-0.0123803470641757
2025-11-21 18:30:00,-0.013291346922568253,-0.013291346922568253,-0.008829383286071808,-0.008883849338002334
2025-11-21 19:00:00,-0.012696544073808061,-0.012696544073808061,-0.006417515884745979,-0.006470695017584753
2025-11-21 19:30:00,-0.011655264010131224,-0.011655264010131224,-0.008440462716481016,-0.008496372800721769
2025-11-21 20:00:00,-0.01178554708613958,-0.01178554708613958,-0.011091627993960547,-0.011146271526343919
2025-11-21 20:30:00,-0.011305554119248412,-0.011305554119248412,-0.011999122525077928,-0.012055045561816028
2025-11-24 14:30:00,-0.006543146216096239,-0.006543146216096239,-0.004437460746540774,-0.004486898412610144
2025-11-24 15:00:00,-0.007297673523283057,-0.007297673523283057,-0.0031030556541111684,-0.0031520990546719477
2025-11-24 15:30:00,-0.007382883541078142,-0.007382883541078142,-0.002100628485637656,-0.0021492860418402173
2025-11-24 16:00:00,-0.007356717675884582,-0.007356717675884582,-0.0006594341649576033,-0.000706156013672589
2025-11-24 16:30:00,-0.007270652963686936,-0.007270652963686936,-0.0007255689486540531,-0.0007736930986415376
2025-11-24 17:00:00,-0.006021603377589642,-0.006021603377589642,-1.4638002257574747e-05,-6.094762075648441e-05
2025-11-24 17:30:00,-0.005883466704338346,-0.005883466704338346,0.0006784439309622495,0.0006332996302406809
2025-11-24 18:00:00,-0.005963739783308978,-0.005963739783308978,0.0009909371389972843,0.0009454666735653962
2025-11-24 18:30:00,-0.005434201602470834,-0.005434201602470834,0.0026512755958345213,0.002600987676720079
2025-11-24 19:00:00,-0.005348777902888611,-0.005348777902888611,0.002546622315011985,0.002496515956736998
2025-11-24 19:30:00,-0.005762439838036612,-0.005762439838036612,0.002000329427880262,0.0019496889610678583
2025-11-24 20:00:00,-0.006343438718077226,-0.006343438718077226,0.0027548304449441425,0.0027035605809259304
2025-11-24 20:30:00,-0.006090849891178423,-0.006090849891178423,0.0032509297876711076,0.0031981285422638664
2025-11-25 14:30:00,-0.0010267224722956148,-0.0010267224722956148,0.0029337537548283165,0.002880831057831344
2025-11-25 15:00:00,-0.001061146745177832,-0.001061146745177832,0.002682800876521521,0.0026285595370377337
2025-11-25 15:30:00,-0.0024721091964126163,-0.0024721091964126163,0.0027874854860156432,0.0027355254859550526
2025-11-25 16:00:00,-0.0008964515345948284,-0.0008964515345948284,0.004883991630495937,0.004829558637485829
2025-11-25 16:30:00,-0.00048254055953595137,-0.00048254055953595137,0.005618185131547636,0.00556607189369465
2025-11-25 17:00:00,-0.0013402550338829982,-0.0013402550338829982,0.00774963929616194,0.00769719776865992
2025-11-25 17:30:00,-0.0008627431266245381,-0.0008627431266245381,0.007607466654605513,0.007555591284417004
2025-11-25 18:00:00,-0.0019513997904755782,-0.0019513997904755782,0.007747720325278333,0.007697447164761589
2025-11-25 18:30:00,-0.0018700991962517126,-0.0018700991962517126,0.007195310308869729,0.007146661515403432
2025-11-25 19:00:00,-0.00234222052697271,-0.00234222052697271,0.006179476144789375,0.006130703325449561
2025-11-25 19:30:00,-0.0029255163662563043,-0.0029255163662563043,0.006796770732441686,0.006748152048148466
2025-11-25 20:00:00,-0.00473007105954636,-0.00473007105954636,0.006844015163020727,0.006796299980669677
2025-11-25 20:30:00,-0.0038745340557720365,-0.0038745340557720365,0.007552727047479836,0.007505851258666915
2025-11-26 14:30:00,-0.0069065362605310494,-0.0069065362605310494,0.009253573085466187,0.009207134293301337
2025-11-26 15:00:00,-0.004224440499326411,-0.004224440499326411,0.011339764199746739,0.011291480300838876
2025-11-26 15:30:00,-0.003531408457239277,-0.003531408457239277,0.013326438092916424,0.01327854170586562
2025-11-26 16:00:00,-0.002617915061203276,-0.002617915061203276,0.014219223559410264,0.014173423114168821
2025-11-26 16:30:00,-0.0023195326016238918,-0.0023195326016238918,0.015246103955411802,0.015200171011007272
2025-11-26 17:00:00,-0.0021172665566911823,-0.0021172665566911823,0.015045181452174039,0.014998660212607037
2025-11-26 17:30:00,-0.001555776700474434,-0.001555776700474434,0.015196736835983372,0.015150525497828034
2025-11-26 18:00:00,-0.0015601303491706935,-0.0015601303491706935,0.01530886999906893,0.015262712649537052
2025-11-26 18:30:00,-0.0007017506207792389,-0.0007017506207792389,0.014815864050600178,0.014769368678110446
2025-11-26 19:00:00,-0.0006427618854290237,-0.0006427618854290237,0.01558296356684433,0.015536861391329863
2025-11-26 19:30:00,-0.0006964410657132279,-0.0006964410657132279,0.015076836064808401,0.01503106677024685
2025-11-26 20:00:00,-0.0006659448277549988,-0.0006659448277549988,0.015461780735457745,0.015416085121852012
2025-11-26 20:30:00,0.00019234940508664053,0.00019234940508664053,0.01454507741546493,0.014498102176315548
